Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
836,1,48.6676,0.02836,43.147,44.527,45.907,47.287,48.668,50.048,51.428,52.808,54.188
837,1,48.6712,0.02836,43.15,44.53,45.911,47.291,48.671,50.052,51.432,52.812,54.192
838,1,48.6749,0.02836,43.153,44.534,45.914,47.294,48.675,50.055,51.436,52.816,54.197
839,1,48.6785,0.02836,43.156,44.537,45.917,47.298,48.678,50.059,51.44,52.82,54.201
840,1,48.6822,0.02836,43.16,44.54,45.921,47.302,48.682,50.063,51.443,52.824,54.205
841,1,48.6858,0.02837,43.161,44.542,45.923,47.305,48.686,50.067,51.448,52.829,54.211
842,1,48.6895,0.02837,43.164,44.546,45.927,47.308,48.69,50.071,51.452,52.833,54.215
843,1,48.6931,0.02837,43.167,44.549,45.93,47.312,48.693,50.075,51.456,52.837,54.219
844,1,48.6967,0.02837,43.171,44.552,45.934,47.315,48.697,50.078,51.46,52.841,54.223
845,1,48.7003,0.02837,43.174,44.555,45.937,47.319,48.7,50.082,51.464,52.845,54.227
846,1,48.7039,0.02837,43.177,44.559,45.94,47.322,48.704,50.086,51.467,52.849,54.231
847,1,48.7076,0.02837,43.18,44.562,45.944,47.326,48.708,50.089,51.471,52.853,54.235
848,1,48.7112,0.02838,43.182,44.564,45.946,47.329,48.711,50.094,51.476,52.858,54.241
849,1,48.7148,0.02838,43.185,44.567,45.95,47.332,48.715,50.097,51.48,52.862,54.245
850,1,48.7184,0.02838,43.188,44.571,45.953,47.336,48.718,50.101,51.484,52.866,54.249
851,1,48.7219,0.02838,43.191,44.574,45.956,47.339,48.722,50.105,51.487,52.87,54.253
852,1,48.7255,0.02838,43.194,44.577,45.96,47.343,48.726,50.108,51.491,52.874,54.257
853,1,48.7291,0.02838,43.197,44.58,45.963,47.346,48.729,50.112,51.495,52.878,54.261
854,1,48.7327,0.02838,43.201,44.584,45.967,47.35,48.733,50.116,51.499,52.882,54.265
855,1,48.7363,0.02839,43.202,44.585,45.969,47.353,48.736,50.12,51.504,52.887,54.271
856,1,48.7398,0.02839,43.205,44.589,45.972,47.356,48.74,50.124,51.507,52.891,54.275
857,1,48.7434,0.02839,43.208,44.592,45.976,47.36,48.743,50.127,51.511,52.895,54.279
858,1,48.7469,0.02839,43.211,44.595,45.979,47.363,48.747,50.131,51.515,52.899,54.283
859,1,48.7505,0.02839,43.214,44.598,45.982,47.366,48.75,50.135,51.519,52.903,54.287
860,1,48.754,0.02839,43.217,44.602,45.986,47.37,48.754,50.138,51.522,52.906,54.291
861,1,48.7576,0.02839,43.221,44.605,45.989,47.373,48.758,50.142,51.526,52.91,54.295
862,1,48.7611,0.0284,43.222,44.607,45.991,47.376,48.761,50.146,51.531,52.916,54.3
863,1,48.7646,0.0284,43.225,44.61,45.995,47.38,48.765,50.15,51.534,52.919,54.304
864,1,48.7681,0.0284,43.228,44.613,45.998,47.383,48.768,50.153,51.538,52.923,54.308
865,1,48.7717,0.0284,43.231,44.616,46.001,47.387,48.772,50.157,51.542,52.927,54.312
866,1,48.7752,0.0284,43.234,44.62,46.005,47.39,48.775,50.16,51.546,52.931,54.316
867,1,48.7787,0.0284,43.237,44.623,46.008,47.393,48.779,50.164,51.549,52.935,54.32
868,1,48.7822,0.0284,43.241,44.626,46.011,47.397,48.782,50.168,51.553,52.938,54.324
869,1,48.7857,0.02841,43.242,44.628,46.014,47.4,48.786,50.172,51.558,52.944,54.33
870,1,48.7892,0.02841,43.245,44.631,46.017,47.403,48.789,50.175,51.561,52.948,54.334
871,1,48.7927,0.02841,43.248,44.634,46.02,47.406,48.793,50.179,51.565,52.951,54.338
872,1,48.7962,0.02841,43.251,44.637,46.024,47.41,48.796,50.183,51.569,52.955,54.341
873,1,48.7996,0.02841,43.254,44.64,46.027,47.413,48.8,50.186,51.572,52.959,54.345
874,1,48.8031,0.02841,43.257,44.644,46.03,47.417,48.803,50.19,51.576,52.963,54.349
875,1,48.8066,0.02841,43.26,44.647,46.033,47.42,48.807,50.193,51.58,52.966,54.353
876,1,48.81,0.02842,43.261,44.648,46.036,47.423,48.81,50.197,51.584,52.972,54.359
877,1,48.8135,0.02842,43.264,44.652,46.039,47.426,48.814,50.201,51.588,52.975,54.363
878,1,48.8169,0.02842,43.267,44.655,46.042,47.43,48.817,50.204,51.592,52.979,54.366
879,1,48.8204,0.02842,43.27,44.658,46.045,47.433,48.82,50.208,51.595,52.983,54.37
880,1,48.8238,0.02842,43.274,44.661,46.049,47.436,48.824,50.211,51.599,52.987,54.374
881,1,48.8273,0.02842,43.277,44.664,46.052,47.44,48.827,50.215,51.603,52.99,54.378
882,1,48.8307,0.02842,43.28,44.667,46.055,47.443,48.831,50.218,51.606,52.994,54.382
883,1,48.8341,0.02843,43.281,44.669,46.057,47.446,48.834,50.222,51.611,52.999,54.388
884,1,48.8376,0.02843,43.284,44.672,46.061,47.449,48.838,50.226,51.615,53.003,54.391
885,1,48.841,0.02843,43.287,44.675,46.064,47.452,48.841,50.23,51.618,53.007,54.395
886,1,48.8444,0.02843,43.29,44.678,46.067,47.456,48.844,50.233,51.622,53.01,54.399
887,1,48.8478,0.02843,43.293,44.682,46.07,47.459,48.848,50.237,51.625,53.014,54.403
888,1,48.8512,0.02843,43.296,44.685,46.074,47.462,48.851,50.24,51.629,53.018,54.407
889,1,48.8546,0.02843,43.299,44.688,46.077,47.466,48.855,50.244,51.632,53.021,54.41
890,1,48.858,0.02843,43.302,44.691,46.08,47.469,48.858,50.247,51.636,53.025,54.414
891,1,48.8614,0.02844,43.303,44.693,46.082,47.472,48.861,50.251,51.641,53.03,54.42
892,1,48.8648,0.02844,43.306,44.696,46.085,47.475,48.865,50.255,51.644,53.034,54.424
893,1,48.8681,0.02844,43.309,44.699,46.088,47.478,48.868,50.258,51.648,53.038,54.427
894,1,48.8715,0.02844,43.312,44.702,46.092,47.482,48.872,50.261,51.651,53.041,54.431
895,1,48.8749,0.02844,43.315,44.705,46.095,47.485,48.875,50.265,51.655,53.045,54.435
896,1,48.8783,0.02844,43.318,44.708,46.098,47.488,48.878,50.268,51.658,53.049,54.439
897,1,48.8816,0.02844,43.321,44.711,46.101,47.491,48.882,50.272,51.662,53.052,54.442
898,1,48.885,0.02845,43.322,44.713,46.103,47.494,48.885,50.276,51.667,53.057,54.448
899,1,48.8883,0.02845,43.325,44.716,46.107,47.497,48.888,50.279,51.67,53.061,54.452
900,1,48.8917,0.02845,43.328,44.719,46.11,47.501,48.892,50.283,51.674,53.065,54.456
901,1,48.895,0.02845,43.331,44.722,46.113,47.504,48.895,50.286,51.677,53.068,54.459
902,1,48.8983,0.02845,43.334,44.725,46.116,47.507,48.898,50.289,51.681,53.072,54.463
903,1,48.9017,0.02845,43.337,44.728,46.119,47.51,48.902,50.293,51.684,53.075,54.467
904,1,48.905,0.02845,43.34,44.731,46.122,47.514,48.905,50.296,51.688,53.079,54.47
905,1,48.9083,0.02846,43.341,44.733,46.124,47.516,48.908,50.3,51.692,53.084,54.476
906,1,48.9116,0.02846,43.344,44.736,46.128,47.52,48.912,50.304,51.696,53.088,54.48
907,1,48.9149,0.02846,43.346,44.739,46.131,47.523,48.915,50.307,51.699,53.091,54.483
908,1,48.9182,0.02846,43.349,44.742,46.134,47.526,48.918,50.31,51.703,53.095,54.487
909,1,48.9215,0.02846,43.352,44.745,46.137,47.529,48.922,50.314,51.706,53.098,54.491
910,1,48.9248,0.02846,43.355,44.748,46.14,47.532,48.925,50.317,51.71,53.102,54.494
911,1,48.9281,0.02846,43.358,44.751,46.143,47.536,48.928,50.321,51.713,53.106,54.498
912,1,48.9314,0.02847,43.359,44.752,46.145,47.538,48.931,50.324,51.718,53.111,54.504
913,1,48.9347,0.02847,43.362,44.755,46.148,47.542,48.935,50.328,51.721,53.114,54.507
914,1,48.938,0.02847,43.365,44.758,46.151,47.545,48.938,50.331,51.725,53.118,54.511
915,1,48.9413,0.02847,43.368,44.761,46.155,47.548,48.941,50.335,51.728,53.121,54.515
916,1,48.9445,0.02847,43.371,44.764,46.158,47.551,48.944,50.338,51.731,53.125,54.518
917,1,48.9478,0.02847,43.374,44.767,46.161,47.554,48.948,50.341,51.735,53.128,54.522
918,1,48.951,0.02847,43.376,44.77,46.164,47.557,48.951,50.345,51.738,53.132,54.526
919,1,48.9543,0.02848,43.377,44.772,46.166,47.56,48.954,50.349,51.743,53.137,54.531
920,1,48.9575,0.02848,43.38,44.775,46.169,47.563,48.958,50.352,51.746,53.14,54.535
921,1,48.9608,0.02848,43.383,44.778,46.172,47.566,48.961,50.355,51.75,53.144,54.538
922,1,48.964,0.02848,43.386,44.781,46.175,47.57,48.964,50.358,51.753,53.147,54.542
923,1,48.9673,0.02848,43.389,44.784,46.178,47.573,48.967,50.362,51.756,53.151,54.546
924,1,48.9705,0.02848,43.392,44.786,46.181,47.576,48.97,50.365,51.76,53.155,54.549
925,1,48.9737,0.02848,43.395,44.789,46.184,47.579,48.974,50.368,51.763,53.158,54.553
926,1,48.9769,0.02848,43.397,44.792,46.187,47.582,48.977,50.372,51.767,53.161,54.556
927,1,48.9802,0.02849,43.398,44.794,46.189,47.585,48.98,50.376,51.771,53.167,54.562
928,1,48.9834,0.02849,43.401,44.797,46.192,47.588,48.983,50.379,51.774,53.17,54.566
929,1,48.9866,0.02849,43.404,44.8,46.195,47.591,48.987,50.382,51.778,53.173,54.569
930,1,48.9898,0.02849,43.407,44.803,46.198,47.594,48.99,50.386,51.781,53.177,54.573
931,1,48.993,0.02849,43.41,44.806,46.201,47.597,48.993,50.389,51.785,53.18,54.576
932,1,48.9962,0.02849,43.413,44.808,46.204,47.6,48.996,50.392,51.788,53.184,54.58
933,1,48.9993,0.02849,43.415,44.811,46.207,47.603,48.999,50.395,51.791,53.187,54.583
934,1,49.0025,0.0285,43.416,44.813,46.209,47.606,49.002,50.399,51.796,53.192,54.589
935,1,49.0057,0.0285,43.419,44.816,46.212,47.609,49.006,50.402,51.799,53.196,54.592
936,1,49.0089,0.0285,43.422,44.819,46.215,47.612,49.009,50.406,51.802,53.199,54.596
937,1,49.0121,0.0285,43.425,44.822,46.218,47.615,49.012,50.409,51.806,53.203,54.599
938,1,49.0152,0.0285,43.427,44.824,46.221,47.618,49.015,50.412,51.809,53.206,54.603
939,1,49.0184,0.0285,43.43,44.827,46.224,47.621,49.018,50.415,51.812,53.209,54.606
940,1,49.0215,0.0285,43.433,44.83,46.227,47.624,49.022,50.419,51.816,53.213,54.61
941,1,49.0247,0.02851,43.434,44.832,46.229,47.627,49.025,50.422,51.82,53.218,54.615
942,1,49.0278,0.02851,43.437,44.834,46.232,47.63,49.028,50.426,51.823,53.221,54.619
943,1,49.031,0.02851,43.44,44.837,46.235,47.633,49.031,50.429,51.827,53.225,54.622
944,1,49.0341,0.02851,43.442,44.84,46.238,47.636,49.034,50.432,51.83,53.228,54.626
945,1,49.0372,0.02851,43.445,44.843,46.241,47.639,49.037,50.435,51.833,53.231,54.629
946,1,49.0404,0.02851,43.448,44.846,46.244,47.642,49.04,50.439,51.837,53.235,54.633
947,1,49.0435,0.02851,43.451,44.849,46.247,47.645,49.044,50.442,51.84,53.238,54.636
948,1,49.0466,0.02852,43.451,44.85,46.249,47.648,49.047,50.445,51.844,53.243,54.642
949,1,49.0497,0.02852,43.454,44.853,46.252,47.651,49.05,50.449,51.847,53.246,54.645
950,1,49.0528,0.02852,43.457,44.856,46.255,47.654,49.053,50.452,51.851,53.25,54.649
951,1,49.0559,0.02852,43.46,44.859,46.258,47.657,49.056,50.455,51.854,53.253,54.652
952,1,49.059,0.02852,43.462,44.862,46.261,47.66,49.059,50.458,51.857,53.256,54.656
953,1,49.0621,0.02852,43.465,44.864,46.264,47.663,49.062,50.461,51.861,53.26,54.659
954,1,49.0652,0.02852,43.468,44.867,46.267,47.666,49.065,50.465,51.864,53.263,54.663
955,1,49.0683,0.02852,43.471,44.87,46.269,47.669,49.068,50.468,51.867,53.267,54.666
956,1,49.0714,0.02853,43.471,44.871,46.271,47.671,49.071,50.471,51.871,53.271,54.671
957,1,49.0744,0.02853,43.474,44.874,46.274,47.674,49.074,50.474,51.875,53.275,54.675
958,1,49.0775,0.02853,43.477,44.877,46.277,47.677,49.078,50.478,51.878,53.278,54.678
959,1,49.0806,0.02853,43.48,44.88,46.28,47.68,49.081,50.481,51.881,53.281,54.682
960,1,49.0836,0.02853,43.482,44.883,46.283,47.683,49.084,50.484,51.884,53.285,54.685
961,1,49.0867,0.02853,43.485,44.885,46.286,47.686,49.087,50.487,51.888,53.288,54.688
962,1,49.0898,0.02853,43.488,44.888,46.289,47.689,49.09,50.49,51.891,53.291,54.692
963,1,49.0928,0.02854,43.488,44.889,46.291,47.692,49.093,50.494,51.895,53.296,54.697
964,1,49.0958,0.02854,43.491,44.892,46.293,47.695,49.096,50.497,51.898,53.299,54.701
965,1,49.0989,0.02854,43.494,44.895,46.296,47.698,49.099,50.5,51.901,53.303,54.704
966,1,49.1019,0.02854,43.496,44.898,46.299,47.701,49.102,50.503,51.905,53.306,54.707
967,1,49.1049,0.02854,43.499,44.901,46.302,47.703,49.105,50.506,51.908,53.309,54.711
968,1,49.108,0.02854,43.502,44.903,46.305,47.706,49.108,50.51,51.911,53.313,54.714
969,1,49.111,0.02854,43.504,44.906,46.308,47.709,49.111,50.513,51.914,53.316,54.718
970,1,49.114,0.02854,43.507,44.909,46.311,47.712,49.114,50.516,51.917,53.319,54.721
971,1,49.117,0.02855,43.508,44.91,46.312,47.715,49.117,50.519,51.922,53.324,54.726
972,1,49.12,0.02855,43.51,44.913,46.315,47.718,49.12,50.522,51.925,53.327,54.73
973,1,49.123,0.02855,43.513,44.916,46.318,47.721,49.123,50.525,51.928,53.33,54.733
974,1,49.126,0.02855,43.516,44.918,46.321,47.723,49.126,50.529,51.931,53.334,54.736
975,1,49.129,0.02855,43.518,44.921,46.324,47.726,49.129,50.532,51.934,53.337,54.74
976,1,49.132,0.02855,43.521,44.924,46.327,47.729,49.132,50.535,51.937,53.34,54.743
977,1,49.135,0.02855,43.524,44.927,46.329,47.732,49.135,50.538,51.941,53.343,54.746
978,1,49.138,0.02856,43.524,44.928,46.331,47.735,49.138,50.541,51.945,53.348,54.752
979,1,49.141,0.02856,43.527,44.931,46.334,47.738,49.141,50.544,51.948,53.351,54.755
980,1,49.1439,0.02856,43.53,44.933,46.337,47.74,49.144,50.547,51.951,53.355,54.758
981,1,49.1469,0.02856,43.532,44.936,46.34,47.743,49.147,50.551,51.954,53.358,54.761
982,1,49.1499,0.02856,43.535,44.939,46.342,47.746,49.15,50.554,51.957,53.361,54.765
983,1,49.1528,0.02856,43.538,44.941,46.345,47.749,49.153,50.557,51.96,53.364,54.768
984,1,49.1558,0.02856,43.54,44.944,46.348,47.752,49.156,50.56,51.964,53.367,54.771
985,1,49.1588,0.02857,43.541,44.945,46.35,47.754,49.159,50.563,51.968,53.372,54.777
986,1,49.1617,0.02857,43.544,44.948,46.353,47.757,49.162,50.566,51.971,53.375,54.78
987,1,49.1646,0.02857,43.546,44.951,46.355,47.76,49.165,50.569,51.974,53.378,54.783
988,1,49.1676,0.02857,43.549,44.953,46.358,47.763,49.168,50.572,51.977,53.382,54.786
989,1,49.1705,0.02857,43.551,44.956,46.361,47.766,49.17,50.575,51.98,53.385,54.79
990,1,49.1735,0.02857,43.554,44.959,46.364,47.769,49.174,50.578,51.983,53.388,54.793
991,1,49.1764,0.02857,43.557,44.961,46.366,47.771,49.176,50.581,51.986,53.391,54.796
992,1,49.1793,0.02857,43.559,44.964,46.369,47.774,49.179,50.584,51.989,53.394,54.8
993,1,49.1822,0.02858,43.56,44.965,46.371,47.777,49.182,50.588,51.993,53.399,54.805
994,1,49.1851,0.02858,43.562,44.968,46.374,47.779,49.185,50.591,51.997,53.402,54.808
995,1,49.188,0.02858,43.565,44.971,46.376,47.782,49.188,50.594,52,53.405,54.811
996,1,49.1909,0.02858,43.567,44.973,46.379,47.785,49.191,50.597,52.003,53.409,54.814
997,1,49.1938,0.02858,43.57,44.976,46.382,47.788,49.194,50.6,52.006,53.412,54.818
998,1,49.1967,0.02858,43.573,44.979,46.385,47.791,49.197,50.603,52.009,53.415,54.821
999,1,49.1996,0.02858,43.575,44.981,46.387,47.793,49.2,50.606,52.012,53.418,54.824
1000,1,49.2025,0.02859,43.576,44.982,46.389,47.796,49.202,50.609,52.016,53.423,54.829
1001,1,49.2054,0.02859,43.578,44.985,46.392,47.799,49.205,50.612,52.019,53.426,54.833
1002,1,49.2083,0.02859,43.581,44.988,46.395,47.801,49.208,50.615,52.022,53.429,54.836
1003,1,49.2112,0.02859,43.583,44.99,46.397,47.804,49.211,50.618,52.025,53.432,54.839
1004,1,49.214,0.02859,43.586,44.993,46.4,47.807,49.214,50.621,52.028,53.435,54.842
1005,1,49.2169,0.02859,43.588,44.996,46.403,47.81,49.217,50.624,52.031,53.438,54.845
1006,1,49.2198,0.02859,43.591,44.998,46.405,47.813,49.22,50.627,52.034,53.441,54.849
1007,1,49.2226,0.02859,43.594,45.001,46.408,47.815,49.223,50.63,52.037,53.444,54.852
1008,1,49.2255,0.0286,43.594,45.002,46.41,47.818,49.226,50.633,52.041,53.449,54.857
1009,1,49.2283,0.0286,43.597,45.005,46.412,47.82,49.228,50.636,52.044,53.452,54.86
1010,1,49.2312,0.0286,43.599,45.007,46.415,47.823,49.231,50.639,52.047,53.455,54.863
1011,1,49.234,0.0286,43.602,45.01,46.418,47.826,49.234,50.642,52.05,53.458,54.866
1012,1,49.2369,0.0286,43.604,45.012,46.421,47.829,49.237,50.645,52.053,53.461,54.87
1013,1,49.2397,0.0286,43.607,45.015,46.423,47.831,49.24,50.648,52.056,53.464,54.873
1014,1,49.2425,0.0286,43.609,45.017,46.426,47.834,49.242,50.651,52.059,53.468,54.876
1015,1,49.2454,0.02861,43.61,45.019,46.428,47.836,49.245,50.654,52.063,53.472,54.881
1016,1,49.2482,0.02861,43.612,45.021,46.43,47.839,49.248,50.657,52.066,53.475,54.884
1017,1,49.251,0.02861,43.615,45.024,46.433,47.842,49.251,50.66,52.069,53.478,54.887
1018,1,49.2538,0.02861,43.617,45.026,46.435,47.845,49.254,50.663,52.072,53.481,54.89
1019,1,49.2566,0.02861,43.62,45.029,46.438,47.847,49.257,50.666,52.075,53.484,54.894
1020,1,49.2594,0.02861,43.622,45.031,46.441,47.85,49.259,50.669,52.078,53.487,54.897
1021,1,49.2622,0.02861,43.625,45.034,46.443,47.853,49.262,50.672,52.081,53.49,54.9
1022,1,49.265,0.02861,43.627,45.037,46.446,47.856,49.265,50.674,52.084,53.493,54.903
1023,1,49.2678,0.02862,43.628,45.038,46.448,47.858,49.268,50.678,52.088,53.498,54.908
1024,1,49.2706,0.02862,43.63,45.04,46.45,47.86,49.271,50.681,52.091,53.501,54.911
1025,1,49.2734,0.02862,43.633,45.043,46.453,47.863,49.273,50.684,52.094,53.504,54.914
1026,1,49.2762,0.02862,43.635,45.045,46.456,47.866,49.276,50.686,52.097,53.507,54.917
1027,1,49.279,0.02862,43.638,45.048,46.458,47.869,49.279,50.689,52.1,53.51,54.92
1028,1,49.2818,0.02862,43.64,45.05,46.461,47.871,49.282,50.692,52.103,53.513,54.924
1029,1,49.2845,0.02862,43.642,45.053,46.463,47.874,49.284,50.695,52.106,53.516,54.927
1030,1,49.2873,0.02862,43.645,45.055,46.466,47.877,49.287,50.698,52.109,53.519,54.93
1031,1,49.2901,0.02863,43.645,45.057,46.468,47.879,49.29,50.701,52.112,53.524,54.935
1032,1,49.2928,0.02863,43.648,45.059,46.47,47.882,49.293,50.704,52.115,53.527,54.938
1033,1,49.2956,0.02863,43.65,45.062,46.473,47.884,49.296,50.707,52.118,53.53,54.941
1034,1,49.2983,0.02863,43.653,45.064,46.475,47.887,49.298,50.71,52.121,53.533,54.944
1035,1,49.3011,0.02863,43.655,45.067,46.478,47.89,49.301,50.713,52.124,53.536,54.947
1036,1,49.3038,0.02863,43.658,45.069,46.481,47.892,49.304,50.715,52.127,53.539,54.95
1037,1,49.3066,0.02863,43.66,45.072,46.483,47.895,49.307,50.718,52.13,53.542,54.953
1038,1,49.3093,0.02864,43.66,45.073,46.485,47.897,49.309,50.722,52.134,53.546,54.958
1039,1,49.312,0.02864,43.663,45.075,46.487,47.9,49.312,50.724,52.137,53.549,54.961
1040,1,49.3148,0.02864,43.665,45.078,46.49,47.902,49.315,50.727,52.14,53.552,54.964
1041,1,49.3175,0.02864,43.668,45.08,46.493,47.905,49.318,50.73,52.142,53.555,54.967
1042,1,49.3202,0.02864,43.67,45.083,46.495,47.908,49.32,50.733,52.145,53.558,54.97
1043,1,49.3229,0.02864,43.672,45.085,46.498,47.91,49.323,50.736,52.148,53.561,54.973
1044,1,49.3257,0.02864,43.675,45.088,46.5,47.913,49.326,50.738,52.151,53.564,54.976
1045,1,49.3284,0.02864,43.677,45.09,46.503,47.916,49.328,50.741,52.154,53.567,54.979
1046,1,49.3311,0.02865,43.678,45.091,46.504,47.918,49.331,50.744,52.158,53.571,54.984
1047,1,49.3338,0.02865,43.68,45.094,46.507,47.92,49.334,50.747,52.161,53.574,54.987
1048,1,49.3365,0.02865,43.683,45.096,46.51,47.923,49.336,50.75,52.163,53.577,54.99
1049,1,49.3392,0.02865,43.685,45.098,46.512,47.926,49.339,50.753,52.166,53.58,54.993
1050,1,49.3419,0.02865,43.687,45.101,46.515,47.928,49.342,50.756,52.169,53.583,54.996
1051,1,49.3446,0.02865,43.69,45.103,46.517,47.931,49.345,50.758,52.172,53.586,54.999
1052,1,49.3472,0.02865,43.692,45.106,46.52,47.933,49.347,50.761,52.175,53.589,55.002
1053,1,49.3499,0.02865,43.694,45.108,46.522,47.936,49.35,50.764,52.178,53.592,55.005
1054,1,49.3526,0.02866,43.695,45.109,46.524,47.938,49.353,50.767,52.181,53.596,55.01
1055,1,49.3553,0.02866,43.697,45.112,46.526,47.941,49.355,50.77,52.184,53.599,55.013
1056,1,49.3579,0.02866,43.7,45.114,46.529,47.943,49.358,50.772,52.187,53.602,55.016
1057,1,49.3606,0.02866,43.702,45.117,46.531,47.946,49.361,50.775,52.19,53.605,55.019
1058,1,49.3633,0.02866,43.704,45.119,46.534,47.949,49.363,50.778,52.193,53.608,55.022
1059,1,49.3659,0.02866,43.707,45.121,46.536,47.951,49.366,50.781,52.196,53.61,55.025
1060,1,49.3686,0.02866,43.709,45.124,46.539,47.954,49.369,50.784,52.198,53.613,55.028
1061,1,49.3712,0.02867,43.709,45.125,46.54,47.956,49.371,50.787,52.202,53.618,55.033
1062,1,49.3739,0.02867,43.712,45.127,46.543,47.958,49.374,50.789,52.205,53.621,55.036
1063,1,49.3765,0.02867,43.714,45.13,46.545,47.961,49.376,50.792,52.208,53.623,55.039
1064,1,49.3792,0.02867,43.716,45.132,46.548,47.963,49.379,50.795,52.211,53.626,55.042
1065,1,49.3818,0.02867,43.719,45.134,46.55,47.966,49.382,50.798,52.213,53.629,55.045
1066,1,49.3844,0.02867,43.721,45.137,46.553,47.969,49.384,50.8,52.216,53.632,55.048
1067,1,49.3871,0.02867,43.723,45.139,46.555,47.971,49.387,50.803,52.219,53.635,55.051
1068,1,49.3897,0.02867,43.726,45.142,46.558,47.974,49.39,50.806,52.222,53.638,55.054
1069,1,49.3923,0.02868,43.726,45.143,46.559,47.976,49.392,50.809,52.225,53.642,55.059
1070,1,49.395,0.02868,43.728,45.145,46.562,47.978,49.395,50.812,52.228,53.645,55.062
1071,1,49.3976,0.02868,43.731,45.147,46.564,47.981,49.398,50.814,52.231,53.648,55.064
1072,1,49.4002,0.02868,43.733,45.15,46.567,47.983,49.4,50.817,52.234,53.651,55.067
1073,1,49.4028,0.02868,43.735,45.152,46.569,47.986,49.403,50.82,52.237,53.653,55.07
1074,1,49.4054,0.02868,43.738,45.155,46.572,47.988,49.405,50.822,52.239,53.656,55.073
1075,1,49.408,0.02868,43.74,45.157,46.574,47.991,49.408,50.825,52.242,53.659,55.076
1076,1,49.4106,0.02868,43.742,45.159,46.576,47.994,49.411,50.828,52.245,53.662,55.079
1077,1,49.4132,0.02869,43.743,45.16,46.578,47.996,49.413,50.831,52.249,53.666,55.084
1078,1,49.4158,0.02869,43.745,45.163,46.58,47.998,49.416,50.834,52.251,53.669,55.087
1079,1,49.4184,0.02869,43.747,45.165,46.583,48.001,49.418,50.836,52.254,53.672,55.09
1080,1,49.421,0.02869,43.749,45.167,46.585,48.003,49.421,50.839,52.257,53.675,55.093
1081,1,49.4235,0.02869,43.752,45.17,46.588,48.006,49.424,50.841,52.259,53.677,55.095
1082,1,49.4261,0.02869,43.754,45.172,46.59,48.008,49.426,50.844,52.262,53.68,55.098
1083,1,49.4287,0.02869,43.756,45.174,46.592,48.011,49.429,50.847,52.265,53.683,55.101
1084,1,49.4313,0.02869,43.759,45.177,46.595,48.013,49.431,50.849,52.268,53.686,55.104
1085,1,49.4338,0.0287,43.759,45.178,46.596,48.015,49.434,50.853,52.271,53.69,55.109
1086,1,49.4364,0.0287,43.761,45.18,46.599,48.018,49.436,50.855,52.274,53.693,55.112
1087,1,49.439,0.0287,43.763,45.182,46.601,48.02,49.439,50.858,52.277,53.696,55.115
1088,1,49.4415,0.0287,43.766,45.185,46.604,48.023,49.442,50.86,52.279,53.698,55.117
1089,1,49.4441,0.0287,43.768,45.187,46.606,48.025,49.444,50.863,52.282,53.701,55.12
1090,1,49.4466,0.0287,43.77,45.189,46.608,48.027,49.447,50.866,52.285,53.704,55.123
1091,1,49.4492,0.0287,43.772,45.192,46.611,48.03,49.449,50.868,52.288,53.707,55.126
1092,1,49.4517,0.0287,43.775,45.194,46.613,48.032,49.452,50.871,52.29,53.709,55.129
1093,1,49.4543,0.02871,43.775,45.195,46.615,48.034,49.454,50.874,52.294,53.714,55.134
1094,1,49.4568,0.02871,43.777,45.197,46.617,48.037,49.457,50.877,52.297,53.717,55.136
1095,1,49.4593,0.02871,43.779,45.199,46.619,48.039,49.459,50.879,52.299,53.719,55.139
1096,1,49.4619,0.02871,43.782,45.202,46.622,48.042,49.462,50.882,52.302,53.722,55.142
1097,1,49.4644,0.02871,43.784,45.204,46.624,48.044,49.464,50.885,52.305,53.725,55.145
1098,1,49.4669,0.02871,43.786,45.206,46.627,48.047,49.467,50.887,52.307,53.727,55.148
1099,1,49.4694,0.02871,43.788,45.209,46.629,48.049,49.469,50.89,52.31,53.73,55.15
1100,1,49.4719,0.02871,43.791,45.211,46.631,48.052,49.472,50.892,52.313,53.733,55.153
1101,1,49.4745,0.02872,43.791,45.212,46.633,48.054,49.474,50.895,52.316,53.737,55.158
1102,1,49.477,0.02872,43.793,45.214,46.635,48.056,49.477,50.898,52.319,53.74,55.161
1103,1,49.4795,0.02872,43.795,45.216,46.637,48.058,49.48,50.901,52.322,53.743,55.164
1104,1,49.482,0.02872,43.798,45.219,46.64,48.061,49.482,50.903,52.324,53.745,55.166
1105,1,49.4845,0.02872,43.8,45.221,46.642,48.063,49.484,50.906,52.327,53.748,55.169
1106,1,49.487,0.02872,43.802,45.223,46.644,48.066,49.487,50.908,52.33,53.751,55.172
1107,1,49.4895,0.02872,43.804,45.225,46.647,48.068,49.49,50.911,52.332,53.754,55.175
1108,1,49.492,0.02872,43.806,45.228,46.649,48.071,49.492,50.913,52.335,53.756,55.178
1109,1,49.4944,0.02873,43.807,45.228,46.65,48.072,49.494,50.916,52.338,53.76,55.182
1110,1,49.4969,0.02873,43.809,45.231,46.653,48.075,49.497,50.919,52.341,53.763,55.185
1111,1,49.4994,0.02873,43.811,45.233,46.655,48.077,49.499,50.922,52.344,53.766,55.188
1112,1,49.5019,0.02873,43.813,45.235,46.658,48.08,49.502,50.924,52.346,53.768,55.191
