Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
1293,1,100.1394,0.03978,84.205,88.189,92.172,96.156,100.139,104.123,108.106,112.09,116.074
1294,1,100.1591,0.03979,84.218,88.203,92.188,96.174,100.159,104.144,108.13,112.115,116.1
1295,1,100.1787,0.03979,84.234,88.22,92.206,96.193,100.179,104.165,108.151,112.137,116.123
1296,1,100.1983,0.0398,84.247,88.235,92.223,96.21,100.198,104.186,108.174,112.162,116.15
1297,1,100.2178,0.0398,84.263,88.252,92.24,96.229,100.218,104.206,108.195,112.184,116.172
1298,1,100.2374,0.03981,84.276,88.266,92.256,96.247,100.237,104.228,108.218,112.209,116.199
1299,1,100.257,0.03981,84.292,88.283,92.275,96.266,100.257,104.248,108.239,112.231,116.222
1300,1,100.2765,0.03982,84.304,88.297,92.29,96.283,100.276,104.27,108.263,112.256,116.249
1301,1,100.2961,0.03982,84.321,88.315,92.309,96.302,100.296,104.29,108.284,112.277,116.271
1302,1,100.3156,0.03983,84.333,88.329,92.324,96.32,100.316,104.311,108.307,112.302,116.298
1303,1,100.3352,0.03983,84.35,88.346,92.342,96.339,100.335,104.332,108.328,112.324,116.321
1304,1,100.3547,0.03984,84.362,88.36,92.358,96.357,100.355,104.353,108.351,112.349,116.347
1305,1,100.3742,0.03984,84.379,88.377,92.376,96.375,100.374,104.373,108.372,112.371,116.37
1306,1,100.3937,0.03985,84.391,88.392,92.392,96.393,100.394,104.394,108.395,112.396,116.396
1307,1,100.4132,0.03985,84.407,88.409,92.41,96.412,100.413,104.415,108.416,112.418,116.419
1308,1,100.4327,0.03986,84.42,88.423,92.426,96.429,100.433,104.436,108.439,112.442,116.446
1309,1,100.4522,0.03986,84.436,88.44,92.444,96.448,100.452,104.456,108.46,112.464,116.468
1310,1,100.4717,0.03987,84.448,88.454,92.46,96.466,100.472,104.478,108.483,112.489,116.495
1311,1,100.4911,0.03987,84.465,88.471,92.478,96.485,100.491,104.498,108.504,112.511,116.517
1312,1,100.5106,0.03988,84.477,88.486,92.494,96.502,100.511,104.519,108.527,112.536,116.544
1313,1,100.53,0.03988,84.493,88.503,92.512,96.521,100.53,104.539,108.548,112.557,116.567
1314,1,100.5495,0.03989,84.506,88.517,92.528,96.539,100.55,104.56,108.571,112.582,116.593
1315,1,100.5689,0.0399,84.518,88.531,92.544,96.556,100.569,104.582,108.594,112.607,116.62
1316,1,100.5883,0.0399,84.534,88.548,92.561,96.575,100.588,104.602,108.615,112.629,116.642
1317,1,100.6077,0.03991,84.547,88.562,92.577,96.592,100.608,104.623,108.638,112.653,116.669
1318,1,100.6271,0.03991,84.563,88.579,92.595,96.611,100.627,104.643,108.659,112.675,116.691
1319,1,100.6465,0.03992,84.575,88.593,92.611,96.629,100.646,104.664,108.682,112.7,116.718
1320,1,100.6659,0.03992,84.592,88.61,92.629,96.647,100.666,104.684,108.703,112.722,116.74
1321,1,100.6853,0.03993,84.604,88.624,92.645,96.665,100.685,104.706,108.726,112.746,116.767
1322,1,100.7046,0.03993,84.62,88.641,92.662,96.683,100.705,104.726,108.747,112.768,116.789
1323,1,100.724,0.03994,84.632,88.655,92.678,96.701,100.724,104.747,108.77,112.793,116.816
1324,1,100.7434,0.03994,84.649,88.672,92.696,96.72,100.743,104.767,108.791,112.814,116.838
1325,1,100.7627,0.03995,84.661,88.686,92.712,96.737,100.763,104.788,108.814,112.839,116.865
1326,1,100.782,0.03995,84.677,88.703,92.73,96.756,100.782,104.808,108.834,112.861,116.887
1327,1,100.8013,0.03996,84.689,88.717,92.745,96.773,100.801,104.829,108.857,112.885,116.913
1328,1,100.8207,0.03996,84.706,88.734,92.763,96.792,100.821,104.849,108.878,112.907,116.936
1329,1,100.84,0.03997,84.718,88.748,92.779,96.809,100.84,104.871,108.901,112.932,116.962
1330,1,100.8593,0.03997,84.734,88.765,92.797,96.828,100.859,104.891,108.922,112.953,116.985
1331,1,100.8786,0.03998,84.746,88.779,92.812,96.845,100.879,104.912,108.945,112.978,117.011
1332,1,100.8978,0.03998,84.762,88.796,92.83,96.864,100.898,104.932,108.966,112.999,117.033
1333,1,100.9171,0.03999,84.774,88.81,92.846,96.881,100.917,104.953,108.988,113.024,117.06
1334,1,100.9364,0.03999,84.791,88.827,92.864,96.9,100.936,104.973,109.009,113.046,117.082
1335,1,100.9556,0.04,84.803,88.841,92.879,96.917,100.956,104.994,109.032,113.07,117.108
1336,1,100.9749,0.04,84.819,88.858,92.897,96.936,100.975,105.014,109.053,113.092,117.131
1337,1,100.9941,0.04001,84.831,88.872,92.913,96.953,100.994,105.035,109.076,113.116,117.157
1338,1,101.0134,0.04001,84.847,88.889,92.93,96.972,101.013,105.055,109.096,113.138,117.18
1339,1,101.0326,0.04002,84.859,88.903,92.946,96.989,101.033,105.076,109.119,113.163,117.206
1340,1,101.0518,0.04002,84.875,88.92,92.964,97.008,101.052,105.096,109.14,113.184,117.228
1341,1,101.071,0.04003,84.888,88.933,92.979,97.025,101.071,105.117,109.163,113.209,117.254
1342,1,101.0902,0.04003,84.904,88.95,92.997,97.044,101.09,105.137,109.183,113.23,117.277
1343,1,101.1094,0.04004,84.916,88.964,93.013,97.061,101.109,105.158,109.206,113.255,117.303
1344,1,101.1286,0.04004,84.932,88.981,93.03,97.079,101.129,105.178,109.227,113.276,117.325
1345,1,101.1477,0.04004,84.948,88.998,93.048,97.098,101.148,105.198,109.248,113.298,117.348
1346,1,101.1669,0.04005,84.96,89.012,93.063,97.115,101.167,105.219,109.27,113.322,117.374
1347,1,101.1861,0.04005,84.976,89.029,93.081,97.134,101.186,105.239,109.291,113.344,117.396
1348,1,101.2052,0.04006,84.988,89.042,93.097,97.151,101.205,105.259,109.314,113.368,117.422
1349,1,101.2244,0.04006,85.004,89.059,93.114,97.169,101.224,105.279,109.334,113.39,117.445
1350,1,101.2435,0.04007,85.016,89.073,93.13,97.187,101.244,105.3,109.357,113.414,117.471
1351,1,101.2626,0.04007,85.032,89.09,93.147,97.205,101.263,105.32,109.378,113.435,117.493
1352,1,101.2817,0.04008,85.044,89.104,93.163,97.222,101.282,105.341,109.4,113.46,117.519
1353,1,101.3008,0.04008,85.06,89.12,93.181,97.241,101.301,105.361,109.421,113.481,117.541
1354,1,101.32,0.04009,85.072,89.134,93.196,97.258,101.32,105.382,109.444,113.506,117.568
1355,1,101.339,0.04009,85.088,89.151,93.214,97.276,101.339,105.402,109.464,113.527,117.59
1356,1,101.3581,0.0401,85.1,89.165,93.229,97.294,101.358,105.423,109.487,113.551,117.616
1357,1,101.3772,0.0401,85.116,89.182,93.247,97.312,101.377,105.442,109.508,113.573,117.638
1358,1,101.3963,0.04011,85.128,89.195,93.262,97.329,101.396,105.463,109.53,113.597,117.664
1359,1,101.4153,0.04011,85.144,89.212,93.28,97.348,101.415,105.483,109.551,113.619,117.686
1360,1,101.4344,0.04012,85.156,89.226,93.295,97.365,101.434,105.504,109.573,113.643,117.713
1361,1,101.4535,0.04012,85.172,89.243,93.313,97.383,101.454,105.524,109.594,113.664,117.735
1362,1,101.4725,0.04013,85.184,89.256,93.328,97.4,101.472,105.545,109.617,113.689,117.761
1363,1,101.4915,0.04013,85.2,89.273,93.346,97.419,101.492,105.564,109.637,113.71,117.783
1364,1,101.5106,0.04014,85.212,89.287,93.361,97.436,101.511,105.585,109.66,113.735,117.809
1365,1,101.5296,0.04014,85.228,89.303,93.379,97.454,101.53,105.605,109.68,113.756,117.831
1366,1,101.5486,0.04015,85.24,89.317,93.394,97.471,101.549,105.626,109.703,113.78,117.857
1367,1,101.5676,0.04015,85.256,89.334,93.412,97.49,101.568,105.646,109.723,113.801,117.879
1368,1,101.5866,0.04016,85.268,89.347,93.427,97.507,101.587,105.666,109.746,113.826,117.905
1369,1,101.6056,0.04016,85.284,89.364,93.445,97.525,101.606,105.686,109.767,113.847,117.928
1370,1,101.6246,0.04017,85.296,89.378,93.46,97.542,101.625,105.707,109.789,113.871,117.954
1371,1,101.6435,0.04017,85.311,89.394,93.477,97.56,101.644,105.727,109.81,113.893,117.976
1372,1,101.6625,0.04018,85.323,89.408,93.493,97.578,101.662,105.747,109.832,113.917,118.002
1373,1,101.6815,0.04018,85.339,89.425,93.51,97.596,101.682,105.767,109.853,113.938,118.024
1374,1,101.7004,0.04019,85.351,89.438,93.526,97.613,101.7,105.788,109.875,113.962,118.05
1375,1,101.7194,0.04019,85.367,89.455,93.543,97.631,101.719,105.808,109.896,113.984,118.072
1376,1,101.7383,0.0402,85.379,89.469,93.559,97.648,101.738,105.828,109.918,114.008,118.098
1377,1,101.7572,0.0402,85.395,89.485,93.576,97.667,101.757,105.848,109.938,114.029,118.12
1378,1,101.7762,0.0402,85.411,89.502,93.593,97.685,101.776,105.868,109.959,114.05,118.142
1379,1,101.7951,0.04021,85.422,89.516,93.609,97.702,101.795,105.888,109.981,114.075,118.168
1380,1,101.814,0.04021,85.438,89.532,93.626,97.72,101.814,105.908,110.002,114.096,118.19
1381,1,101.8329,0.04022,85.45,89.546,93.641,97.737,101.833,105.929,110.024,114.12,118.216
1382,1,101.8518,0.04022,85.466,89.562,93.659,97.755,101.852,105.948,110.045,114.141,118.238
1383,1,101.8707,0.04023,85.478,89.576,93.674,97.772,101.871,105.969,110.067,114.165,118.264
1384,1,101.8896,0.04023,85.494,89.593,93.692,97.791,101.89,105.989,110.088,114.187,118.286
1385,1,101.9085,0.04024,85.505,89.606,93.707,97.808,101.908,106.009,110.11,114.211,118.312
1386,1,101.9274,0.04024,85.521,89.623,93.724,97.826,101.927,106.029,110.131,114.232,118.334
1387,1,101.9462,0.04025,85.533,89.636,93.74,97.843,101.946,106.05,110.153,114.256,118.36
1388,1,101.9651,0.04025,85.549,89.653,93.757,97.861,101.965,106.069,110.173,114.277,118.381
1389,1,101.9839,0.04026,85.56,89.666,93.772,97.878,101.984,106.09,110.196,114.302,118.407
1390,1,102.0028,0.04026,85.576,89.683,93.79,97.896,102.003,106.109,110.216,114.323,118.429
1391,1,102.0216,0.04027,85.588,89.696,93.805,97.913,102.022,106.13,110.238,114.347,118.455
1392,1,102.0405,0.04027,85.604,89.713,93.822,97.931,102.04,106.15,110.259,114.368,118.477
1393,1,102.0593,0.04028,85.616,89.726,93.837,97.948,102.059,106.17,110.281,114.392,118.503
1394,1,102.0781,0.04028,85.631,89.743,93.855,97.966,102.078,106.19,110.302,114.413,118.525
1395,1,102.097,0.04029,85.643,89.757,93.87,97.984,102.097,106.21,110.324,114.437,118.551
1396,1,102.1158,0.04029,85.659,89.773,93.887,98.002,102.116,106.23,110.344,114.459,118.573
1397,1,102.1346,0.0403,85.671,89.787,93.903,98.019,102.135,106.251,110.367,114.483,118.599
1398,1,102.1534,0.0403,85.686,89.803,93.92,98.037,102.153,106.27,110.387,114.504,118.621
1399,1,102.1722,0.0403,85.702,89.82,93.937,98.055,102.172,106.29,110.407,114.525,118.642
1400,1,102.191,0.04031,85.714,89.833,93.952,98.072,102.191,106.31,110.43,114.549,118.668
1401,1,102.2097,0.04031,85.729,89.849,93.97,98.09,102.21,106.33,110.45,114.57,118.69
1402,1,102.2285,0.04032,85.741,89.863,93.985,98.107,102.228,106.35,110.472,114.594,118.716
1403,1,102.2473,0.04032,85.757,89.879,94.002,98.125,102.247,106.37,110.493,114.615,118.738
1404,1,102.2661,0.04033,85.769,89.893,94.017,98.142,102.266,106.39,110.515,114.639,118.764
1405,1,102.2848,0.04033,85.784,89.909,94.035,98.16,102.285,106.41,110.535,114.66,118.785
1406,1,102.3036,0.04034,85.796,89.923,94.05,98.177,102.304,106.431,110.557,114.684,118.811
1407,1,102.3223,0.04034,85.812,89.939,94.067,98.195,102.322,106.45,110.578,114.705,118.833
1408,1,102.3411,0.04035,85.823,89.953,94.082,98.212,102.341,106.471,110.6,114.729,118.859
1409,1,102.3598,0.04035,85.839,89.969,94.099,98.23,102.36,106.49,110.62,114.75,118.881
1410,1,102.3785,0.04036,85.851,89.983,94.115,98.247,102.378,106.51,110.642,114.774,118.906
1411,1,102.3972,0.04036,85.866,89.999,94.132,98.264,102.397,106.53,110.663,114.795,118.928
1412,1,102.416,0.04037,85.878,90.012,94.147,98.281,102.416,106.551,110.685,114.82,118.954
1413,1,102.4347,0.04037,85.894,90.029,94.164,98.299,102.435,106.57,110.705,114.841,118.976
1414,1,102.4534,0.04037,85.909,90.045,94.181,98.317,102.453,106.589,110.725,114.862,118.998
1415,1,102.4721,0.04038,85.921,90.059,94.196,98.334,102.472,106.61,110.748,114.886,119.023
1416,1,102.4908,0.04038,85.936,90.075,94.214,98.352,102.491,106.629,110.768,114.907,119.045
1417,1,102.5095,0.04039,85.948,90.088,94.229,98.369,102.51,106.65,110.79,114.931,119.071
1418,1,102.5282,0.04039,85.964,90.105,94.246,98.387,102.528,106.669,110.81,114.952,119.093
1419,1,102.5469,0.0404,85.975,90.118,94.261,98.404,102.547,106.69,110.833,114.976,119.118
1420,1,102.5655,0.0404,85.991,90.135,94.278,98.422,102.566,106.709,110.853,114.996,119.14
1421,1,102.5842,0.04041,86.002,90.148,94.293,98.439,102.584,106.73,110.875,115.02,119.166
1422,1,102.6029,0.04041,86.018,90.164,94.311,98.457,102.603,106.749,110.895,115.041,119.188
1423,1,102.6215,0.04042,86.03,90.178,94.326,98.474,102.622,106.769,110.917,115.065,119.213
1424,1,102.6402,0.04042,86.045,90.194,94.343,98.491,102.64,106.789,110.938,115.086,119.235
1425,1,102.6588,0.04043,86.057,90.207,94.358,98.508,102.659,106.809,110.96,115.11,119.261
1426,1,102.6775,0.04043,86.072,90.224,94.375,98.526,102.678,106.829,110.98,115.131,119.283
1427,1,102.6961,0.04044,86.084,90.237,94.39,98.543,102.696,106.849,111.002,115.155,119.308
1428,1,102.7148,0.04044,86.1,90.253,94.407,98.561,102.715,106.869,111.022,115.176,119.33
1429,1,102.7334,0.04044,86.115,90.27,94.424,98.579,102.733,106.888,111.042,115.197,119.352
1430,1,102.752,0.04045,86.127,90.283,94.439,98.596,102.752,106.908,111.065,115.221,119.377
1431,1,102.7706,0.04045,86.142,90.299,94.456,98.614,102.771,106.928,111.085,115.242,119.399
1432,1,102.7893,0.04046,86.154,90.313,94.472,98.63,102.789,106.948,111.107,115.266,119.425
1433,1,102.8079,0.04046,86.169,90.329,94.489,98.648,102.808,106.968,111.127,115.287,119.446
1434,1,102.8265,0.04047,86.181,90.342,94.504,98.665,102.826,106.988,111.149,115.311,119.472
1435,1,102.8451,0.04047,86.197,90.359,94.521,98.683,102.845,107.007,111.169,115.332,119.494
1436,1,102.8637,0.04048,86.208,90.372,94.536,98.7,102.864,107.028,111.192,115.355,119.519
1437,1,102.8823,0.04048,86.224,90.388,94.553,98.718,102.882,107.047,111.212,115.376,119.541
1438,1,102.9009,0.04049,86.235,90.402,94.568,98.734,102.901,107.067,111.234,115.4,119.567
1439,1,102.9195,0.04049,86.251,90.418,94.585,98.752,102.92,107.087,111.254,115.421,119.588
1440,1,102.938,0.0405,86.262,90.431,94.6,98.769,102.938,107.107,111.276,115.445,119.614
1441,1,102.9566,0.0405,86.278,90.447,94.617,98.787,102.957,107.126,111.296,115.466,119.636
1442,1,102.9752,0.0405,86.293,90.464,94.634,98.805,102.975,107.146,111.316,115.487,119.657
1443,1,102.9938,0.04051,86.305,90.477,94.649,98.822,102.994,107.166,111.338,115.511,119.683
1444,1,103.0123,0.04051,86.32,90.493,94.666,98.839,103.012,107.185,111.358,115.531,119.704
1445,1,103.0309,0.04052,86.332,90.506,94.681,98.856,103.031,107.206,111.381,115.555,119.73
1446,1,103.0494,0.04052,86.347,90.523,94.698,98.874,103.049,107.225,111.401,115.576,119.752
1447,1,103.068,0.04053,86.359,90.536,94.713,98.891,103.068,107.245,111.423,115.6,119.777
1448,1,103.0865,0.04053,86.374,90.552,94.73,98.908,103.086,107.265,111.443,115.621,119.799
1449,1,103.1051,0.04054,86.386,90.565,94.745,98.925,103.105,107.285,111.465,115.645,119.825
1450,1,103.1236,0.04054,86.401,90.582,94.762,98.943,103.124,107.304,111.485,115.665,119.846
1451,1,103.1421,0.04055,86.412,90.595,94.777,98.96,103.142,107.325,111.507,115.689,119.872
1452,1,103.1607,0.04055,86.428,90.611,94.794,98.978,103.161,107.344,111.527,115.71,119.893
1453,1,103.1792,0.04055,86.444,90.627,94.811,98.995,103.179,107.363,111.547,115.731,119.915
1454,1,103.1977,0.04056,86.455,90.641,94.826,99.012,103.198,107.383,111.569,115.755,119.94
1455,1,103.2162,0.04056,86.47,90.657,94.843,99.03,103.216,107.403,111.589,115.776,119.962
1456,1,103.2348,0.04057,86.482,90.67,94.858,99.047,103.235,107.423,111.611,115.8,119.988
1457,1,103.2533,0.04057,86.497,90.686,94.875,99.064,103.253,107.442,111.631,115.82,120.009
1458,1,103.2718,0.04058,86.509,90.699,94.89,99.081,103.272,107.463,111.653,115.844,120.035
1459,1,103.2903,0.04058,86.524,90.716,94.907,99.099,103.29,107.482,111.673,115.865,120.056
1460,1,103.3088,0.04059,86.536,90.729,94.922,99.115,103.309,107.502,111.695,115.889,120.082
1461,1,103.3273,0.04059,86.551,90.745,94.939,99.133,103.327,107.521,111.715,115.909,120.104
1462,1,103.3458,0.0406,86.562,90.758,94.954,99.15,103.346,107.542,111.737,115.933,120.129
1463,1,103.3643,0.0406,86.578,90.775,94.971,99.168,103.364,107.561,111.757,115.954,120.151
1464,1,103.3827,0.0406,86.593,90.791,94.988,99.185,103.383,107.58,111.777,115.975,120.172
1465,1,103.4012,0.04061,86.605,90.804,95.003,99.202,103.401,107.6,111.799,115.999,120.198
1466,1,103.4197,0.04061,86.62,90.82,95.02,99.22,103.42,107.62,111.819,116.019,120.219
1467,1,103.4382,0.04062,86.632,90.833,95.035,99.237,103.438,107.64,111.842,116.043,120.245
1468,1,103.4566,0.04062,86.647,90.849,95.052,99.254,103.457,107.659,111.861,116.064,120.266
1469,1,103.4751,0.04063,86.658,90.863,95.067,99.271,103.475,107.679,111.883,116.088,120.292
1470,1,103.4936,0.04063,86.674,90.879,95.084,99.289,103.494,107.699,111.903,116.108,120.313
1471,1,103.512,0.04064,86.685,90.892,95.099,99.305,103.512,107.719,111.925,116.132,120.339
1472,1,103.5305,0.04064,86.701,90.908,95.116,99.323,103.53,107.738,111.945,116.153,120.36
1473,1,103.5489,0.04065,86.712,90.921,95.13,99.34,103.549,107.758,111.967,116.177,120.386
1474,1,103.5674,0.04065,86.727,90.937,95.147,99.357,103.567,107.777,111.987,116.197,120.407
1475,1,103.5858,0.04065,86.743,90.954,95.164,99.375,103.586,107.797,112.007,116.218,120.429
1476,1,103.6043,0.04066,86.754,90.967,95.179,99.392,103.604,107.817,112.029,116.242,120.455
1477,1,103.6227,0.04066,86.77,90.983,95.196,99.409,103.623,107.836,112.049,116.263,120.476
1478,1,103.6412,0.04067,86.781,90.996,95.211,99.426,103.641,107.856,112.071,116.286,120.502
1479,1,103.6596,0.04067,86.796,91.012,95.228,99.444,103.66,107.875,112.091,116.307,120.523
1480,1,103.678,0.04068,86.808,91.025,95.243,99.46,103.678,107.896,112.113,116.331,120.548
1481,1,103.6965,0.04068,86.823,91.041,95.26,99.478,103.696,107.915,112.133,116.352,120.57
1482,1,103.7149,0.04069,86.834,91.054,95.275,99.495,103.715,107.935,112.155,116.375,120.596
1483,1,103.7333,0.04069,86.85,91.071,95.291,99.512,103.733,107.954,112.175,116.396,120.617
1484,1,103.7517,0.04069,86.865,91.087,95.308,99.53,103.752,107.973,112.195,116.417,120.638
1485,1,103.7701,0.0407,86.876,91.1,95.323,99.547,103.77,107.994,112.217,116.44,120.664
1486,1,103.7885,0.0407,86.892,91.116,95.34,99.564,103.788,108.013,112.237,116.461,120.685
1487,1,103.807,0.04071,86.903,91.129,95.355,99.581,103.807,108.033,112.259,116.485,120.711
1488,1,103.8254,0.04071,86.918,91.145,95.372,99.599,103.825,108.052,112.279,116.506,120.732
1489,1,103.8438,0.04072,86.93,91.158,95.387,99.615,103.844,108.072,112.301,116.529,120.758
1490,1,103.8622,0.04072,86.945,91.174,95.404,99.633,103.862,108.091,112.321,116.55,120.779
1491,1,103.8806,0.04073,86.956,91.187,95.418,99.65,103.881,108.112,112.343,116.574,120.805
1492,1,103.899,0.04073,86.972,91.204,95.435,99.667,103.899,108.131,112.363,116.594,120.826
1493,1,103.9174,0.04073,86.987,91.22,95.452,99.685,103.917,108.15,112.383,116.615,120.848
1494,1,103.9357,0.04074,86.998,91.233,95.467,99.701,103.936,108.17,112.404,116.639,120.873
1495,1,103.9541,0.04074,87.014,91.249,95.484,99.719,103.954,108.189,112.424,116.659,120.894
1496,1,103.9725,0.04075,87.025,91.262,95.499,99.736,103.972,108.209,112.446,116.683,120.92
1497,1,103.9909,0.04075,87.04,91.278,95.516,99.753,103.991,108.229,112.466,116.704,120.941
1498,1,104.0093,0.04076,87.052,91.291,95.53,99.77,104.009,108.249,112.488,116.728,120.967
1499,1,104.0277,0.04076,87.067,91.307,95.547,99.788,104.028,108.268,112.508,116.748,120.988
1500,1,104.046,0.04077,87.078,91.32,95.562,99.804,104.046,108.288,112.53,116.772,121.014
1501,1,104.0644,0.04077,87.094,91.336,95.579,99.822,104.064,108.307,112.55,116.793,121.035
1502,1,104.0828,0.04078,87.105,91.349,95.594,99.838,104.083,108.327,112.572,116.816,121.061
1503,1,104.1011,0.04078,87.12,91.365,95.611,99.856,104.101,108.346,112.592,116.837,121.082
1504,1,104.1195,0.04078,87.136,91.382,95.628,99.874,104.12,108.365,112.611,116.857,121.103
1505,1,104.1379,0.04079,87.147,91.395,95.642,99.89,104.138,108.386,112.633,116.881,121.129
1506,1,104.1562,0.04079,87.162,91.411,95.659,99.908,104.156,108.405,112.653,116.902,121.15
1507,1,104.1746,0.0408,87.173,91.424,95.674,99.924,104.175,108.425,112.675,116.926,121.176
1508,1,104.1929,0.0408,87.189,91.44,95.691,99.942,104.193,108.444,112.695,116.946,121.197
1509,1,104.2113,0.04081,87.2,91.453,95.706,99.958,104.211,108.464,112.717,116.97,121.223
1510,1,104.2296,0.04081,87.215,91.469,95.722,99.976,104.23,108.483,112.737,116.99,121.244
1511,1,104.248,0.04082,87.226,91.482,95.737,99.993,104.248,108.503,112.759,117.014,121.27
1512,1,104.2663,0.04082,87.242,91.498,95.754,100.01,104.266,108.522,112.779,117.035,121.291
1513,1,104.2847,0.04082,87.257,91.514,95.771,100.028,104.285,108.542,112.799,117.055,121.312
1514,1,104.303,0.04083,87.268,91.527,95.786,100.044,104.303,108.562,112.82,117.079,121.338
1515,1,104.3213,0.04083,87.284,91.543,95.802,100.062,104.321,108.581,112.84,117.1,121.359
1516,1,104.3397,0.04084,87.295,91.556,95.817,100.078,104.34,108.601,112.862,117.123,121.385
1517,1,104.358,0.04084,87.31,91.572,95.834,100.096,104.358,108.62,112.882,117.144,121.406
1518,1,104.3763,0.04085,87.321,91.585,95.849,100.113,104.376,108.64,112.904,117.168,121.431
1519,1,104.3947,0.04085,87.337,91.601,95.866,100.13,104.395,108.659,112.924,117.188,121.453
1520,1,104.413,0.04086,87.348,91.614,95.88,100.147,104.413,108.679,112.946,117.212,121.478
1521,1,104.4313,0.04086,87.363,91.63,95.897,100.164,104.431,108.698,112.965,117.232,121.5
1522,1,104.4496,0.04086,87.378,91.646,95.914,100.182,104.45,108.717,112.985,117.253,121.521
1523,1,104.4679,0.04087,87.389,91.659,95.929,100.198,104.468,108.738,113.007,117.277,121.546
1524,1,104.4863,0.04087,87.405,91.675,95.946,100.216,104.486,108.757,113.027,117.297,121.568
1525,1,104.5046,0.04088,87.416,91.688,95.96,100.232,104.505,108.777,113.049,117.321,121.593
1526,1,104.5229,0.04088,87.431,91.704,95.977,100.25,104.523,108.796,113.069,117.342,121.614
1527,1,104.5412,0.04089,87.442,91.717,95.992,100.267,104.541,108.816,113.091,117.365,121.64
1528,1,104.5595,0.04089,87.458,91.733,96.009,100.284,104.56,108.835,113.11,117.386,121.661
1529,1,104.5778,0.04089,87.473,91.749,96.025,100.302,104.578,108.854,113.13,117.406,121.683
1530,1,104.5961,0.0409,87.484,91.762,96.04,100.318,104.596,108.874,113.152,117.43,121.708
1531,1,104.6144,0.0409,87.499,91.778,96.057,100.336,104.614,108.893,113.172,117.451,121.729
1532,1,104.6327,0.04091,87.511,91.791,96.072,100.352,104.633,108.913,113.194,117.474,121.755
1533,1,104.651,0.04091,87.526,91.807,96.088,100.37,104.651,108.932,113.214,117.495,121.776
1534,1,104.6693,0.04092,87.537,91.82,96.103,100.386,104.669,108.952,113.235,117.519,121.802
1535,1,104.6876,0.04092,87.552,91.836,96.12,100.404,104.688,108.971,113.255,117.539,121.823
1536,1,104.7059,0.04093,87.563,91.849,96.135,100.42,104.706,108.992,113.277,117.563,121.848
1537,1,104.7242,0.04093,87.579,91.865,96.151,100.438,104.724,109.011,113.297,117.583,121.87
1538,1,104.7425,0.04093,87.594,91.881,96.168,100.455,104.742,109.03,113.317,117.604,121.891
1539,1,104.7608,0.04094,87.605,91.894,96.183,100.472,104.761,109.05,113.339,117.628,121.916
1540,1,104.7791,0.04094,87.62,91.91,96.2,100.489,104.779,109.069,113.358,117.648,121.938
1541,1,104.7974,0.04095,87.632,91.923,96.214,100.506,104.797,109.089,113.38,117.672,121.963
1542,1,104.8157,0.04095,87.647,91.939,96.231,100.523,104.816,109.108,113.4,117.692,121.985
1543,1,104.8339,0.04096,87.658,91.952,96.246,100.54,104.834,109.128,113.422,117.716,122.01
1544,1,104.8522,0.04096,87.673,91.968,96.263,100.557,104.852,109.147,113.442,117.736,122.031
1545,1,104.8705,0.04097,87.684,91.981,96.277,100.574,104.87,109.167,113.464,117.76,122.057
1546,1,104.8888,0.04097,87.7,91.997,96.294,100.592,104.889,109.186,113.483,117.781,122.078
1547,1,104.9071,0.04097,87.715,92.013,96.311,100.609,104.907,109.205,113.503,117.801,122.099
1548,1,104.9253,0.04098,87.726,92.026,96.326,100.625,104.925,109.225,113.525,117.825,122.125
1549,1,104.9436,0.04098,87.741,92.042,96.342,100.643,104.944,109.244,113.545,117.845,122.146
1550,1,104.9619,0.04099,87.752,92.055,96.357,100.66,104.962,109.264,113.567,117.869,122.171
1551,1,104.9802,0.04099,87.768,92.071,96.374,100.677,104.98,109.283,113.586,117.89,122.193
1552,1,104.9984,0.041,87.779,92.084,96.389,100.693,104.998,109.303,113.608,117.913,122.218
1553,1,105.0167,0.041,87.794,92.1,96.405,100.711,105.017,109.322,113.628,117.934,122.239
1554,1,105.035,0.041,87.809,92.116,96.422,100.729,105.035,109.341,113.648,117.954,122.261
1555,1,105.0532,0.04101,87.82,92.129,96.437,100.745,105.053,109.361,113.67,117.978,122.286
1556,1,105.0715,0.04101,87.836,92.145,96.454,100.763,105.072,109.38,113.689,117.998,122.307
1557,1,105.0898,0.04102,87.847,92.157,96.468,100.779,105.09,109.401,113.711,118.022,122.333
1558,1,105.108,0.04102,87.862,92.173,96.485,100.796,105.108,109.42,113.731,118.043,122.354
1559,1,105.1263,0.04103,87.873,92.186,96.5,100.813,105.126,109.44,113.753,118.066,122.38
1560,1,105.1445,0.04103,87.888,92.202,96.516,100.83,105.144,109.459,113.773,118.087,122.401
1561,1,105.1628,0.04104,87.899,92.215,96.531,100.847,105.163,109.479,113.795,118.11,122.426
1562,1,105.1811,0.04104,87.915,92.231,96.548,100.864,105.181,109.498,113.814,118.131,122.448
1563,1,105.1993,0.04104,87.93,92.247,96.565,100.882,105.199,109.517,113.834,118.151,122.469
1564,1,105.2176,0.04105,87.941,92.26,96.579,100.898,105.218,109.537,113.856,118.175,122.494
1565,1,105.2358,0.04105,87.956,92.276,96.596,100.916,105.236,109.556,113.876,118.196,122.516
1566,1,105.2541,0.04106,87.967,92.289,96.611,100.932,105.254,109.576,113.898,118.219,122.541
